Latin Name,Common Name,Taxon_groug,Obs_Abunda,Grid_ref,Event_Loca,Sample_Loc,Sample_Dat,Sample_Yea,Sample_Rec,Obs_Determ,Determinat,Determiner,Determin_1,Obs_Record,Sample_Com,Survey_Nam,Obs_Commen,Specimen_N,Recommen_2,Obs_Key,All_Design,lat (generated automaticaly using geodesy-test3.html from grid ref),lat (generated automaticaly using geodesy-test3.html from grid ref)
Bombus (Megabombus) hortorum,Small Garden Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY3952,Cummersdale,Cummersdale,22/08/1920,1920,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",22/08/1920,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080K0000000000000000,SR0004450000F3HS,,54.85905242,-2.951778851
Bombus (Megabombus) hortorum,Small Garden Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY35H,"Orton, Carlisle district","Orton, Carlisle district",14/06/1919,1919,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",14/06/1919,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080K0000000000000000,SR0004450000F3HV,,54.88067841,-3.053602889
Bombus (Megabombus) hortorum,Small Garden Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY35Z,Kingmoor,Kingmoor,18/05/1919,1919,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",18/05/1919,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080K0000000000000000,SR0004450000F3HW,,54.91739374,-2.960956106
Bombus (Megabombus) hortorum,Small Garden Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY35Z,Kingmoor,Kingmoor,18/04/1919,1919,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",18/04/1919,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080K0000000000000000,SR0004450000F3HX,,54.91739374,-2.960956106
Bombus (Megabombus) hortorum,Small Garden Bumble Bee,insect - hymenopteran,1 Count of worker,NY45A,Durdar,Durdar,03/07/1918,1918,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",03/07/1918,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080K0000000000000000,SR0004450000F3KI,,54.84575528,-2.928105889
Bombus (Megabombus) hortorum,Small Garden Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY45A,Durdar,Durdar,26/05/1918,1918,F.H. Day,R.C.L. P,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",26/05/1918,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080K0000000000000000,SR0004450000F3I2,,54.84575528,-2.928105889
Bombus humilis,Brown-banded Carder-bee,insect - hymenopteran,1 Count of Adult Female,NY45B,Blackwell,Blackwell,20/04/1953,1953,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",20/04/1953,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080L0000000000000000,SR0004450000F4C5,"BAP-2007, England_NERC_S.41, FEP-007_tab2, UKBAP-2007",54.86372566,-2.9285187
Bombus humilis,Brown-banded Carder-bee,insect - hymenopteran,2 Count of Adult Female,NM44,Isle of Mull,Isle of Mull,Jun-47,1947,F.H. Day,F.H. Day,Unconfirmed,,Jun-47,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080L0000000000000000,SR0004450000F4C4,"BAP-2007, England_NERC_S.41, FEP-007_tab2, UKBAP-2007",56.48010883,-6.224267807
Bombus humilis,Brown-banded Carder-bee,insect - hymenopteran,1 Count of Adult Female,NY45,Carlisle,Carlisle,13/05/1946,1946,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",13/05/1946,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080L0000000000000000,SR0004450000F4C3,"BAP-2007, England_NERC_S.41, FEP-007_tab2, UKBAP-2007",54.84120316,-2.935787126
Bombus humilis,Brown-banded Carder-bee,insect - hymenopteran,1 Count of Adult Female,NY3952,Cummersdale,Cummersdale,06/07/1935,1935,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",06/07/1935,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080L0000000000000000,SR0004450000F4C6,"BAP-2007, England_NERC_S.41, FEP-007_tab2, UKBAP-2007",54.85905242,-2.951778851
Bombus humilis,Brown-banded Carder-bee,insect - hymenopteran,2 Count of Adult Female,SD09I,Drigg,Drigg,Jul-22,1922,F.H. Day,F.H. Day,Unconfirmed,,Jul-22,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080L0000000000000000,SR0004450000F4C2,"BAP-2007, England_NERC_S.41, FEP-007_tab2, UKBAP-2007",54.35467477,-3.501721036
Bombus humilis,Brown-banded Carder-bee,insect - hymenopteran,1 Count of worker,NY45A,Durdar,Durdar,03/08/1901,1901,F.H. Day,R.C.L. P,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",03/08/1901,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080L0000000000000000,SR0004450000F4C7,"BAP-2007, England_NERC_S.41, FEP-007_tab2, UKBAP-2007",54.84575528,-2.928105889
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,SH78,Llandudno,Llandudno,12/09/1929,1929,F.H. Day,F.H. Day,Unconfirmed,,12/09/1929,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3KZ,,53.30095052,-3.952209497
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY3952,Cummersdale,Cummersdale,27/08/1922,1922,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",27/08/1922,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3KT,,54.85905242,-2.951778851
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,SD09I,Drigg,Drigg,Jul-22,1922,F.H. Day,F.H. Day,Unconfirmed,,Jul-22,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3L6,,54.35467477,-3.501721036
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY45,Carlisle,Carlisle,Jun-22,1922,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",Jun-22,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3KY,,54.84120316,-2.935787126
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY5151,Cumwhitton Moss,Cumwhitton Moss,27/05/1922,1922,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",27/05/1922,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3L7,,54.85138823,-2.764694754
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY3264,Rockcliffe Marsh,Rockcliffe Marsh,21/05/1921,1921,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",21/05/1921,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3L4,,54.96596567,-3.063644487
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY5052,Cumwhitton,Cumwhitton,24/05/1920,1920,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",24/05/1920,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3L3,,54.86027466,-2.780441553
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY35H,"Orton, Carlisle district","Orton, Carlisle district",16/08/1919,1919,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",16/08/1919,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3KW,,54.88067841,-3.053602889
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY35Z,Kingmoor,Kingmoor,18/05/1919,1919,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",18/05/1919,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000G78C,,54.91739374,-2.960956106
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY4344,Broadfield,Broadfield,15/08/1918,1918,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",15/08/1918,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3KU,,54.78764216,-2.887896926
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male; 1 Count of Adult Female; 1 Count of worker,NY4344,Broadfield,Broadfield,04/08/1918,1918,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",04/08/1918,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3L2,,54.78764216,-2.887896926
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of worker,NY339412,Warnell Fell,Warnell Fell,28/07/1918,1918,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",28/07/1918,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3L9,,54.76136592,-3.028743269
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,2 Count of Adult Female,NY5151,Cumwhitton Moss,Cumwhitton Moss,01/06/1918,1918,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",01/06/1918,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3L5,,54.85138823,-2.764694754
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY45A,Durdar,Durdar,Aug-04,1904,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",Aug-04,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3KX,,54.84575528,-2.928105889
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,2 Count of worker,NY45A,Durdar,Durdar,03/08/1901,1901,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",03/08/1901,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3L8,,54.84575528,-2.928105889
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY53,Salkeld,Salkeld,27/08/1899,1899,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",27/08/1899,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080O0000000000000000,SR0004450000F3KV,,54.66258973,-2.776646103
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY45B,Blackwell,Blackwell,20/07/1960,1960,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",20/07/1960,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F08W,,54.86372566,-2.9285187
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY5458,Talkin Tarn,Talkin Tarn,09/09/1933,1933,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",09/09/1933,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F08Q,,54.91457288,-2.719094001
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY3661,Rockcliffe,Rockcliffe,May-23,1923,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",May-23,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F0A6,,54.93954155,-3.000508199
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,2 Count of Adult Female,NY3629,Mungrisdale,Mungrisdale,04/06/1922,1922,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",04/06/1922,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F0A1,,54.65201847,-2.993430355
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY35D,Thurstonfield,Thurstonfield,21/05/1922,1922,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",21/05/1922,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F0A4,,54.89837344,-3.085252441
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY45B,Blackwell,Blackwell,18/05/1922,1922,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",18/05/1922,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F0A3,,54.86372566,-2.9285187
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,2 Count of Adult Female,NY2558,Drumburgh Moss,Drumburgh Moss,30/04/1922,1922,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",30/04/1922,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F0A2,,54.91105402,-3.171386849
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY45,Carlisle,Carlisle,02/09/1921,1921,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",02/09/1921,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F08U,,54.84120316,-2.935787126
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY3952,Cummersdale,Cummersdale,14/08/1921,1921,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",14/08/1921,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F0A0,,54.85905242,-2.951778851
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female; 1 Count of worker,NY35Z,Kingmoor,Kingmoor,24/05/1921,1921,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",24/05/1921,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F09K,,54.91739374,-2.960956106
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,3 Count of Adult Female,NY4543,Southwaite,Southwaite,16/05/1921,1921,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",16/05/1921,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F09J,,54.77888032,-2.856610058
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY2558,Drumburgh Moss,Drumburgh Moss,01/05/1921,1921,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",01/05/1921,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F09I,,54.91105402,-3.171386849
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY35H,"Orton, Carlisle district","Orton, Carlisle district",10/04/1921,1921,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",10/04/1921,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F0A7,,54.88067841,-3.053602889
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY35H,"Orton, Carlisle district","Orton, Carlisle district",14/06/1919,1919,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",14/06/1919,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F09T,,54.88067841,-3.053602889
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY35R,Newby Cross,Newby Cross,03/05/1919,1919,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",03/05/1919,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F09X,,54.86323319,-2.990827425
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY35H,"Orton, Carlisle district","Orton, Carlisle district",21/04/1919,1919,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",21/04/1919,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000G78D,,54.88067841,-3.053602889
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY5151,Cumwhitton Moss,Cumwhitton Moss,02/07/1918,1918,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",02/07/1918,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F0A5,,54.85138823,-2.764694754
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY35W,Caldew Valley,Caldew Valley,27/04/1918,1918,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",27/04/1918,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F09U,,54.86348342,-2.9596733
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,2 Count of Adult Male,NY45A,Durdar,Durdar,Aug-04,1904,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",Aug-04,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F08S,,54.84575528,-2.928105889
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY45A,Durdar,Durdar,03/08/1901,1901,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",03/08/1901,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F08T,,54.84575528,-2.928105889
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,4 Count of Adult Male,NY35H,"Orton, Carlisle district","Orton, Carlisle district",04/08/1900,1900,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",04/08/1900,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F08R,,54.88067841,-3.053602889
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY53,Salkeld,Salkeld,29/07/1900,1900,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",29/07/1900,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F08Y,,54.66258973,-2.776646103
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY35H,"Orton, Carlisle district","Orton, Carlisle district",21/07/1900,1900,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",21/07/1900,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F09G,,54.88067841,-3.053602889
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of worker,NY35H,"Orton, Carlisle district","Orton, Carlisle district",26/05/1900,1900,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",26/05/1900,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F0AD,,54.88067841,-3.053602889
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY35H,"Orton, Carlisle district","Orton, Carlisle district",29/04/1900,1900,F.H. Day,F.H. Day,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",29/04/1900,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 1963.70,00010G0U05010W1Y080P0000000000000000,SR0004450000F09S,,54.88067841,-3.053602889
